,Y,X,fmax
308,0.33629388893433815,0.7481068724103443,6
309,0.33568844419200516,0.7505357908272611,6
310,0.3347459158081751,0.7529647092441778,6
311,0.33346507880817694,0.7553936276610945,6
312,0.3318450535558542,0.7578225460780111,6
313,0.32988530876378186,0.7602514644949279,6
314,0.3275856641293526,0.7626803829118446,6
315,0.3249462925918671,0.7651093013287613,6
316,0.3219677222063545,0.767538219745678,6
317,0.31865083763038826,0.7699671381625947,6
318,0.31499688122046626,0.7723960565795114,6
319,0.31100745373522903,0.7748249749964281,6
320,0.30668451464314733,0.7772538934133448,6
321,0.3020303820328499,0.7796828118302616,6
322,0.2970477321247596,0.7821117302471782,6
323,0.2917395983832382,0.7845406486640949,6
324,0.2861093702288698,0.7869695670810116,6
325,0.28016079135108907,0.7893984854979283,6
326,0.2738979576217938,0.7918274039148451,6
327,0.2673253146111204,0.7942563223317617,6
328,0.2604476547070289,0.7966852407486784,6
329,0.2532701138408387,0.7991141591655951,6
330,0.24579816782132413,0.8015430775825119,6
331,0.2380376282804916,0.8039719959994285,6
332,0.22999463823456975,0.8064009144163452,6
333,0.22167566726427396,0.8088298328332619,6
334,0.21308750631880674,0.8112587512501787,6
335,0.20423726214853638,0.8136876696670954,6
336,0.19513235137171578,0.816116588084012,6
337,0.18578049418104284,0.8185455065009287,6
338,0.17618970769627837,0.8209744249178454,6
339,0.166368298969541,0.8234033433347622,6
340,0.15632485765031354,0.8258322617516789,6
341,0.14606824831754928,0.8282611801685955,6
342,0.1356076024866974,0.8306900985855122,6
343,0.12495231029974545,0.833119017002429,6
344,0.11411201190683301,0.8355479354193457,6
345,0.1030965885482269,0.8379768538362624,6
346,0.09191615334584839,0.840405772253179,6
347,0.08058104181381802,0.8428346906700958,6
348,0.06910180209780253,0.8452636090870125,6
349,0.05748918495319353,0.8476925275039292,6
350,0.04575413347250923,0.8501214459208459,6
351,0.03390777257255339,0.8525503643377625,6
352,0.021961398252194814,0.8549792827546793,6
353,0.009926466631861853,0.857408201171596,6
354,-0.0021854172140217277,0.8598371195885127,6
355,-0.014362510620097954,0.8622660380054294,6
356,-0.02659294487699734,0.8646949564223461,6
357,-0.03886473695027142,0.8671238748392628,6
358,-0.05116580135925316,0.8695527932561795,6
359,-0.06348396220374353,0.8719817116730962,6
360,-0.07580696532618897,0.8744106300900129,6
361,-0.0881224905969062,0.8768395485069296,6
362,-0.10041816430984749,0.8792684669238463,6
363,-0.11268157167624443,0.881697385340763,6
364,-0.12490026940342443,0.8841263037576798,6
365,-0.13706179834603285,0.8865552221745964,6
366,-0.14915369621676147,0.8889841405915131,6
367,-0.1611635103437573,0.8914130590084298,6
368,-0.17307881046173718,0.8938419774253465,6
369,-0.18488720152389507,0.8962708958422633,6
370,-0.19657633652162632,0.8986998142591799,6
371,-0.20813392929914068,0.9011287326760966,6
372,-0.21954776734999193,0.9035576510930133,6
373,-0.23080572458265394,0.9059865695099301,6
374,-0.24189577404222745,0.9084154879268468,6
375,-0.2528060005754642,0.9108444063437634,6
376,-0.2635246134263476,0.9132733247606801,6
377,-0.27403995874948694,0.9157022431775969,6
378,-0.2843405320287422,0.9181311615945136,6
379,-0.2944149903885026,0.9205600800114303,6
380,-0.30425216478519795,0.9229889984283469,6
381,-0.3138410720666929,0.9254179168452636,6
382,-0.32317092688735427,0.9278468352621804,6
383,-0.3322311534666895,0.9302757536790971,6
384,-0.34101139717960366,0.9327046720960137,6
385,-0.3495015359664542,0.9351335905129304,6
386,-0.35769169155123975,0.9375625089298472,6
387,-0.36557224045642067,0.9399914273467639,6
388,-0.3731338248030411,0.9424203457636806,6
389,-0.38036736288499473,0.9448492641805972,6
390,-0.3872640595064613,0.947278182597514,6
391,-0.3938154160717375,0.9497071010144307,6
392,-0.4000132404169066,0.9521360194313474,6
393,-0.4058496563729485,0.9545649378482641,6
394,-0.4113171130501831,0.9569938562651807,6
395,-0.41640839383410755,0.9594227746820975,6
396,-0.42111662508292824,0.9618516930990142,6
397,-0.4254352845173789,0.9642806115159309,6
398,-0.429358209293593,0.9667095299328476,6
399,-0.4328796037501095,0.9691384483497643,6
400,-0.4359940468203394,0.971567366766681,6
401,-0.43869649910205927,0.9739962851835977,6
402,-0.4409823095758442,0.9764252036005144,6
403,-0.44284722196457793,0.9788541220174312,6
404,-0.4442873807264808,0.9812830404343478,6
405,-0.44529933667443466,0.9837119588512645,6
406,-0.4458800522146579,0.9861408772681812,6
407,-0.4460269061980684,0.988569795685098,6
408,-0.4457376983781119,0.9909987141020147,6
409,-0.44501065346897895,0.9934276325189313,6
410,-0.4438444247986507,0.995856550935848,6
411,-0.44223809755144755,0.9982854693527647,6
412,-0.4401911915951231,1.0007143877696814,6
413,-0.43770366388791815,1.0031433061865982,6
414,-0.4347759104613789,1.0055722246035148,6
415,-0.43140876797499045,1.0080011430204316,6
416,-0.42760351483925413,1.0104300614373483,6
417,-0.4233618719040222,1.0128589798542649,6
418,-0.4186860027093755,1.0152878982711817,6
419,-0.41357851329679324,1.0177168166880983,6
420,-0.4080424515785839,1.0201457351050152,6
421,-0.4020813062641423,1.0225746535219318,6
422,-0.3956990053418829,1.0250035719388484,6
423,-0.3888999141161487,1.0274324903557652,6
424,-0.3816888327988302,1.0298614087726818,6
425,-0.37407099365584673,1.0322903271895987,6
426,-0.36605205770903265,1.0347192456065153,6
427,-0.357638110994474,1.037148164023432,6
428,-0.34883566037870073,1.0395770824403487,6
429,-0.3396516289346352,1.0420060008572654,6
430,-0.3300933508796085,1.044434919274182,6
431,-0.32016856607820665,1.0468638376910988,6
432,-0.3098854141131651,1.0492927561080154,6
433,-0.2992524279279528,1.0517216745249323,6
434,-0.2882785270451724,1.0541505929418489,6
435,-0.2769730103653085,1.0565795113587655,6
436,-0.2653455485508459,1.0590084297756823,6
437,-0.2534061760012087,1.061437348192599,6
438,-0.24116528242440766,1.0638662666095158,6
439,-0.22863360401176885,1.0662951850264324,6
440,-0.21582221422251954,1.068724103443349,6
441,-0.20274251418547773,1.0711530218602658,6
442,-0.18940622272553162,1.0735819402771825,6
443,-0.17582536602299667,1.0760108586940993,6
444,-0.16201226691444773,1.078439777111016,6
445,-0.14797953384393833,1.0808686955279325,6
446,-0.1337400494740635,1.0832976139448494,6
447,-0.11930695896665819,1.085726532361766,6
448,-0.1046936579433339,1.0881554507786828,6
449,-0.08991378013654523,1.0905843691955994,6
450,-0.07498118474213374,1.093013287612516,6
451,-0.05990994348482031,1.0954422060294329,6
452,-0.044714327408425916,1.0978711244463495,6
453,-0.029408793402940246,1.1003000428632663,6
454,-0.014007970481008946,1.102728961280183,6
455,0.0014733541833280876,1.1051578796970996,6
456,0.01702024944044629,1.1075867981140164,6
457,0.03261765456194488,1.110015716530933,6
458,0.04825039383465089,1.1124446349478498,6
459,0.0639031913376711,1.1148735533647665,6
460,0.07956068588805265,1.117302471781683,6
461,0.09520744614040422,1.1197313901986,6
462,0.11082798582549515,1.1221603086155165,6
463,0.12640677911268067,1.1245892270324334,6
464,0.14192827608071729,1.12701814544935,6
465,0.1573769182813848,1.1294470638662666,6
466,0.17273715438006176,1.1318759822831834,6
467,0.18799345585734012,1.1343049007001,6
468,0.20313033275548045,1.1367338191170169,6
469,0.2181323494534609,1.1391627375339335,6
470,0.2329841404542582,1.14159165595085,6
471,0.2476704261677859,1.144020574367767,6
472,0.26217602867300216,1.1464494927846836,6
473,0.27648588744249875,1.1488784112016004,6
474,0.29058507501288733,1.151307329618517,6
475,0.30445881258431184,1.1537362480354336,6
476,0.31809248553234665,1.1561651664523505,6
477,0.3314716588155853,1.158594084869267,6
478,0.3445820922623167,1.161023003286184,6
479,0.35740975571960737,1.1634519217031005,6
480,0.3699408440483466,1.1658808401200171,6
481,0.3821617919477819,1.168309758536934,6
482,0.3940592885932466,1.1707386769538506,6
483,0.40562029207093653,1.1731675953707674,6
484,0.41683204359368464,1.175596513787684,6
485,0.4276820814819322,1.1780254322046007,6
486,0.43815825489424615,1.1804543506215175,6
487,0.44824873729195874,1.182883269038434,6
488,0.4579420396227655,1.1853121874553507,6
489,0.4672270232083314,1.1877411058722676,6
490,0.4760929123212643,1.1901700242891842,6
491,0.48452930643709885,1.192598942706101,6
492,0.49252619214722176,1.1950278611230176,6
493,0.500073954719036,1.1974567795399342,6
494,0.5071633892899786,1.199885697956851,6
495,0.5137857116823662,1.2023146163737677,6
496,0.5199325688264563,1.2047435347906845,6
497,0.5255960487794586,1.2071724532076011,6
498,0.5307686903286666,1.2096013716245178,6
499,0.5354434921673235,1.2120302900414346,6
500,0.5396139216322178,1.2144592084583512,6
501,0.543273922992506,1.216888126875268,6
502,0.546417925279728,1.2193170452921847,6
503,0.5490408496493893,1.2217459637091013,6
504,0.5511381162650741,1.224174882126018,6
505,0.5527056506964665,1.2266038005429347,6
506,0.5537398898232105,1.2290327189598516,6
507,0.5542377872370433,1.2314616373767682,6
508,0.5541968181352012,1.2338905557936848,6
509,0.5536149836985362,1.2363194742106016,6
510,0.552490814948477,1.2387483926275182,6
511,0.5508233760773611,1.241177311044435,6
512,0.5486122672473267,1.2436062294613517,6
513,0.5458576268535044,1.2460351478782683,6
514,0.5425601332477255,1.2484640662951851,6
515,0.5387210059196821,1.2508929847121018,6
516,0.5343420061329079,1.2533219031290186,6
517,0.5294254370135978,1.2557508215459352,6
518,0.5239741430908692,1.2581797399628518,6
519,0.5179915092876016,1.2606086583797687,6
520,0.5114814593615712,1.2630375767966853,6
521,0.5044484537972609,1.265466495213602,6
522,0.49689748714916093,1.2678954136305187,6
523,0.4888340848380693,1.2703243320474353,6
524,0.48026429940242676,1.2727532504643522,6
525,0.47119470620728626,1.2751821688812688,6
526,0.46163239861406835,1.2776110872981856,6
527,0.45158498261488433,1.2800400057151022,6
528,0.4410605709356583,1.2824689241320189,6
529,0.4300677766129282,1.2848978425489357,6
530,0.41861570604968573,1.2873267609658523,6
531,0.40671395155616935,1.2897556793827691,6
532,0.3943725833820781,1.2921845977996858,6
533,0.3816021412471509,1.2946135162166024,6
534,0.36841362537760225,1.2970424346335192,6
535,0.3548184870564138,1.2994713530504358,6
536,0.3408286186959305,1.3019002714673527,6
537,0.3264563434417646,1.3043291898842693,6
538,0.311714404317413,1.3067581083011859,6
539,0.2966159529195222,1.3091870267181027,6
540,0.2811745376741493,1.3116159451350193,6
541,0.2654040916648019,1.314044863551936,6
542,0.2493189200435259,1.3164737819688528,6
543,0.23293368703666775,1.3189027003857694,6
544,0.21626340255735424,1.3213316188026862,6
545,0.19932340843718663,1.3237605372196029,6
546,0.1821293642899289,1.3261894556365195,6
547,0.16469723302042732,1.3286183740534363,6
548,0.14704326599230502,1.331047292470353,6
549,0.12918398786831448,1.3334762108872698,6
550,0.11113618113759725,1.3359051293041864,6
551,0.09291687034436441,1.338334047721103,6
552,0.07454330603285737,1.3407629661380198,6
553,0.05603294842369296,1.3431918845549364,6
554,0.0374034508370052,1.3456208029718533,6
555,0.01867264287802882,1.3480497213887699,6
556,-0.00014148659899988964,1.3504786398056865,6
557,-0.01902080673244091,1.3529075582226033,6
558,-0.037947062084084666,1.35533647663952,6
559,-0.05690189024264754,1.3577653950564368,6
560,-0.07586683958318495,1.3601943134733534,6
561,-0.09482338716560514,1.36262323189027,6
562,-0.113752956755143,1.3650521503071869,6
563,-0.13263693694769763,1.3674810687241035,6
564,-0.15145669938267933,1.3699099871410203,6
565,-0.1701936170259324,1.372338905557937,6
566,-0.18882908250527997,1.3747678239748535,6
567,-0.2073445264810345,1.3771967423917704,6
568,-0.22572143603383193,1.379625660808687,6
569,-0.24394137305212904,1.3820545792256038,6
570,-0.2619859926015252,1.3844834976425204,6
571,-0.2798370612582381,1.386912416059437,6
572,-0.2974764753889154,1.3893413344763539,6
573,-0.31488627935899416,1.3917702528932705,6
574,-0.33204868365196133,1.3941991713101873,6
575,-0.3489460828817102,1.396628089727104,6
576,-0.3655610736804317,1.3990570081440206,6
577,-0.38187647244442285,1.4014859265609374,6
578,-0.3978753329203309,1.403914844977854,6
579,-0.4135409636144495,1.4063437633947709,6
580,-0.4288569450077654,1.4087726818116875,6
581,-0.4438071465596377,1.411201600228604,6
582,-0.45837574348305876,1.413630518645521,6
583,-0.47254723327467485,1.4160594370624375,6
584,-0.4863064519828739,1.4184883554793544,6
585,-0.49963859019744256,1.420917273896271,6
586,-0.5125292087445112,1.4233461923131876,6
587,-0.5249642540706879,1.4257751107301044,6
588,-0.5369300733005506,1.428204029147021,6
589,-0.548413428951887,1.4306329475639379,6
590,-0.559401513293327,1.4330618659808545,6
591,-0.5698819623293114,1.4354907843977711,6
592,-0.5798428693975879,1.437919702814688,6
593,-0.5892727983647739,1.4403486212316046,6
594,-0.5981607964057892,1.4427775396485214,6
595,-0.6064964063533367,1.445206458065438,6
596,-0.6142696786039336,1.4476353764823546,6
597,-0.6214711825673225,1.4500642948992715,6
598,-0.6280920176465326,1.452493213316188,6
599,-0.634123823736182,1.4549221317331047,6
600,-0.639558791227012,1.4573510501500215,6
601,-0.6443896705051153,1.4597799685669381,6
602,-0.6486097809346821,1.462208886983855,6
603,-0.6522130193135134,1.4646378054007716,6
604,-0.6551938677911077,1.4670667238176882,6
605,-0.6575474012394167,1.469495642234605,6
606,-0.6592692940670178,1.4719245606515217,6
607,-0.660355826467813,1.4743534790684385,6
608,-0.6608038900958985,1.4767823974853551,6
609,-0.6606109931587832,1.4792113159022717,6
610,-0.6597752649216346,1.4816402343191886,6
611,-0.6582954596157261,1.4840691527361052,6
612,-0.6561709597448947,1.486498071153022,6
613,-0.6534017787842591,1.4889269895699386,6
614,-0.6499885632660786,1.4913559079868552,6
615,-0.6459325942482197,1.493784826403772,6
616,-0.6412357881611848,1.4962137448206887,6
617,-0.6359006970303575,1.4986426632376055,6
618,-0.629930508070662,1.5010715816545221,6
619,-0.623329042651386,1.5035005000714388,6
620,-0.6161007546296629,1.5059294184883556,6
621,-0.6082507280515925,1.5083583369052722,6
622,-0.5997846742206508,1.510787255322189,6
623,-0.5907089281337393,1.5132161737391057,6
